store_id,item_id,sales,price,promo,weekday,month,year,day,dayofweek
store_3,item_34,21,52.52,0,0,6,2019.0,10.0,0.0
store_5,item_34,8,35.02,0,4,7,2020.0,10.0,4.0
store_3,item_26,49,40.82,0,6,4,2023.0,30.0,6.0
store_6,item_7,16,26.48,1,1,10,2020.0,6.0,1.0
store_5,item_15,18,26.87,0,1,8,2019.0,6.0,1.0
store_1,item_49,10,30.29,0,4,7,2023.0,21.0,4.0
store_4,item_40,27,55.19,0,0,1,2022.0,17.0,0.0
store_1,item_40,33,84.54,0,0,2,2020.0,3.0,0.0
store_2,item_22,19,84.14,0,3,10,2020.0,15.0,3.0
store_2,item_14,39,45.65,0,1,6,2022.0,14.0,1.0
store_1,item_43,54,30.1,1,0,7,2022.0,4.0,0.0
store_1,item_35,25,36.1,1,1,10,2019.0,15.0,1.0
store_4,item_38,38,24.2,0,0,6,2022.0,27.0,0.0
store_4,item_38,47,24.2,0,2,7,2023.0,12.0,2.0
store_6,item_20,41,86.17,0,4,4,2020.0,10.0,4.0
store_4,item_38,42,24.2,0,2,1,2019.0,23.0,2.0
store_6,item_17,12,39.13,0,2,7,2019.0,31.0,2.0
store_2,item_19,14,96.68,0,5,4,2020.0,11.0,5.0
store_1,item_16,29,43.08,0,5,2,2021.0,27.0,5.0
store_2,item_39,57,89.92,0,3,2,2019.0,21.0,3.0
store_3,item_17,29,96.48,0,1,3,2023.0,28.0,1.0
store_4,item_28,15,89.39,0,1,10,2021.0,12.0,1.0
store_5,item_32,40,74.92,0,4,4,2023.0,7.0,4.0
store_3,item_15,24,17.28,0,6,4,2021.0,25.0,6.0
store_4,item_4,52,60.11,0,3,12,2023.0,28.0,3.0
store_1,item_17,9,62.32,0,0,1,2019.0,7.0,0.0
store_1,item_18,48,71.7,0,4,4,2023.0,21.0,4.0
store_1,item_2,51,38.55,0,3,2,2023.0,9.0,3.0
store_2,item_10,27,21.37,0,2,7,2019.0,10.0,2.0
store_5,item_5,18,95.6,0,3,9,2021.0,16.0,3.0
store_3,item_13,63,64.93,0,2,5,2020.0,13.0,2.0
store_2,item_12,18,43.36,0,5,8,2023.0,5.0,5.0
store_1,item_11,27,65.25,0,0,3,2021.0,22.0,0.0
store_1,item_48,24,63.52,0,3,10,2023.0,19.0,3.0
store_5,item_18,33,54.37,0,1,11,2021.0,2.0,1.0
store_4,item_46,40,17.5,0,3,5,2023.0,25.0,3.0
store_3,item_33,25,95.35,0,3,12,2020.0,10.0,3.0
store_5,item_35,14,45.42,0,3,8,2019.0,15.0,3.0
store_3,item_46,33,21.32,0,5,2,2023.0,4.0,5.0
store_2,item_4,52,85.11,0,1,7,2019.0,9.0,1.0
store_5,item_7,14,30.81,0,2,1,2019.0,2.0,2.0
store_6,item_5,25,16.34,1,6,9,2019.0,15.0,6.0
store_3,item_34,16,52.52,0,3,10,2019.0,31.0,3.0
store_4,item_35,24,67.91,0,6,3,2020.0,15.0,6.0
store_1,item_45,28,27.56,0,4,8,2022.0,12.0,4.0
store_1,item_22,12,47.59,0,1,10,2022.0,4.0,1.0
store_1,item_41,19,86.24,0,0,4,2021.0,26.0,0.0
store_4,item_24,40,13.26,0,6,2,2021.0,28.0,6.0
store_2,item_26,56,32.57,0,3,6,2021.0,3.0,3.0
store_4,item_23,22,27.44,0,1,6,2020.0,2.0,1.0
store_2,item_16,43,95.31,0,5,4,2023.0,15.0,5.0
store_5,item_2,19,58.1,0,1,9,2019.0,3.0,1.0
store_3,item_34,12,52.52,0,2,10,2022.0,26.0,2.0
store_4,item_9,9,35.02,0,3,5,2019.0,30.0,3.0
store_5,item_8,15,73.48,0,2,11,2019.0,13.0,2.0
store_2,item_42,32,11.47,0,0,9,2022.0,19.0,0.0
store_4,item_10,31,93.04,0,0,1,2022.0,17.0,0.0
store_4,item_50,23,94.85,0,3,2,2023.0,2.0,3.0
store_5,item_40,17,30.93,0,1,10,2022.0,11.0,1.0
store_3,item_31,26,51.73,0,6,10,2021.0,17.0,6.0
store_3,item_32,32,46.81,0,4,7,2023.0,28.0,4.0
store_1,item_16,49,43.08,0,1,4,2022.0,12.0,1.0
store_1,item_37,44,24.39,0,3,6,2023.0,22.0,3.0
store_1,item_9,7,21.93,0,0,10,2020.0,26.0,0.0
store_3,item_47,19,24.04,0,4,8,2019.0,16.0,4.0
store_3,item_41,16,17.55,0,1,1,2021.0,5.0,1.0
store_2,item_40,39,45.75,0,0,4,2019.0,29.0,0.0
store_2,item_8,30,26.67,0,3,1,2020.0,30.0,3.0
store_2,item_26,36,32.57,0,4,7,2021.0,16.0,4.0
store_2,item_44,25,98.87,0,0,8,2019.0,19.0,0.0
store_1,item_17,15,62.32,0,6,3,2022.0,27.0,6.0
store_3,item_45,28,71.19,0,5,1,2020.0,18.0,5.0
store_6,item_24,23,11.4,0,0,11,2022.0,7.0,0.0
store_5,item_50,19,86.66,0,2,4,2020.0,8.0,2.0
store_6,item_18,47,55.07,0,0,4,2023.0,17.0,0.0
store_4,item_3,46,87.39,0,3,11,2021.0,25.0,3.0
store_2,item_46,36,22.46,0,3,1,2022.0,6.0,3.0
store_1,item_20,38,15.24,0,2,10,2020.0,14.0,2.0
store_6,item_6,42,55.92,0,3,3,2020.0,5.0,3.0
store_5,item_3,47,93.39,0,5,5,2023.0,6.0,5.0
store_3,item_27,35,72.77,0,6,1,2020.0,5.0,6.0
store_2,item_38,30,21.69,0,6,1,2019.0,6.0,6.0
store_6,item_18,34,55.07,0,5,2,2023.0,18.0,5.0
store_6,item_13,27,98.07,0,3,10,2022.0,6.0,3.0
store_1,item_16,41,43.08,0,3,5,2022.0,5.0,3.0
store_4,item_35,25,67.91,0,0,2,2019.0,18.0,0.0
store_2,item_4,36,85.11,0,5,11,2020.0,28.0,5.0
store_3,item_49,6,38.5,0,0,11,2022.0,7.0,0.0
store_6,item_16,28,78.57,0,5,2,2022.0,12.0,5.0
store_4,item_26,36,89.67,0,2,7,2019.0,31.0,2.0
store_1,item_32,38,63.42,0,3,12,2022.0,22.0,3.0
store_1,item_27,37,67.62,0,3,6,2019.0,6.0,3.0
store_3,item_10,16,88.31,0,5,1,2019.0,5.0,5.0
store_4,item_28,16,89.39,0,2,9,2023.0,13.0,2.0
store_6,item_21,42,15.35,0,0,3,2022.0,28.0,0.0
store_6,item_24,36,11.4,0,4,7,2023.0,7.0,4.0
store_5,item_15,24,26.87,0,2,12,2022.0,28.0,2.0
store_6,item_12,19,11.93,0,2,12,2021.0,15.0,2.0
store_4,item_13,60,39.08,0,2,6,2021.0,2.0,2.0
store_2,item_22,23,84.14,0,2,12,2019.0,18.0,2.0
store_1,item_15,17,56.62,0,4,12,2021.0,31.0,4.0
store_2,item_1,41,76.72,0,1,10,2020.0,6.0,1.0
store_5,item_6,33,97.19,0,6,5,2019.0,5.0,6.0
store_1,item_38,42,58.62,0,3,5,2019.0,30.0,3.0
store_5,item_22,35,35.8,1,2,6,2021.0,2.0,2.0
store_2,item_27,45,39.79,0,5,3,2021.0,6.0,5.0
store_4,item_37,35,90.26,0,5,5,2019.0,4.0,5.0
store_2,item_7,11,11.8,0,0,12,2020.0,7.0,0.0
store_2,item_45,64,10.59,0,3,5,2023.0,25.0,3.0
store_4,item_7,15,84.5,0,3,12,2022.0,15.0,3.0
store_5,item_3,23,93.39,0,4,9,2021.0,17.0,4.0
store_1,item_25,24,89.21,0,6,7,2021.0,18.0,6.0
store_2,item_12,31,43.36,0,3,5,2021.0,27.0,3.0
store_3,item_39,50,66.92,0,4,6,2023.0,2.0,4.0
store_4,item_7,17,84.5,0,4,4,2021.0,2.0,4.0
store_4,item_40,53,55.19,0,2,3,2021.0,10.0,2.0
store_1,item_28,13,99.99,0,2,6,2021.0,23.0,2.0
store_6,item_13,27,98.07,0,3,12,2019.0,5.0,3.0
store_1,item_14,18,70.38,0,0,11,2023.0,13.0,0.0
store_5,item_12,16,49.2,0,6,12,2019.0,22.0,6.0
store_2,item_34,29,36.72,0,2,5,2022.0,4.0,2.0
store_3,item_31,24,51.73,0,5,8,2019.0,3.0,5.0
store_6,item_8,21,72.86,0,1,3,2021.0,2.0,1.0
store_3,item_11,37,44.78,0,1,2,2019.0,26.0,1.0
store_2,item_22,14,84.14,0,5,1,2020.0,4.0,5.0
store_3,item_21,33,82.23,0,3,10,2020.0,22.0,3.0
store_2,item_6,58,18.15,0,6,4,2022.0,10.0,6.0
store_2,item_43,43,90.0,0,1,12,2020.0,15.0,1.0
store_2,item_5,29,38.18,0,4,11,2021.0,5.0,4.0
store_2,item_26,30,32.57,0,4,12,2020.0,4.0,4.0
store_1,item_43,46,37.62,0,1,6,2022.0,14.0,1.0
store_3,item_40,27,39.75,0,3,11,2020.0,12.0,3.0
store_3,item_43,29,44.1,0,5,11,2021.0,6.0,5.0
store_4,item_28,11,89.39,0,6,7,2022.0,24.0,6.0
store_4,item_42,35,72.69,0,0,11,2023.0,6.0,0.0
store_1,item_15,12,56.62,0,6,10,2023.0,22.0,6.0
store_5,item_40,39,30.93,0,1,4,2023.0,25.0,1.0
store_6,item_6,44,55.92,0,1,2,2020.0,11.0,1.0
store_1,item_10,21,20.59,0,4,3,2021.0,5.0,4.0
store_1,item_3,45,82.6,0,5,2,2022.0,12.0,5.0
store_1,item_50,11,92.33,0,4,1,2019.0,25.0,4.0
store_3,item_8,10,22.97,0,5,11,2021.0,27.0,5.0
store_6,item_19,6,37.33,0,5,7,2019.0,20.0,5.0
store_2,item_15,11,70.93,0,6,8,2019.0,18.0,6.0
store_5,item_32,28,74.92,0,0,7,2019.0,15.0,0.0
store_2,item_9,14,38.9,0,1,7,2020.0,21.0,1.0
store_6,item_18,28,55.07,0,5,6,2020.0,6.0,5.0
store_3,item_19,25,40.16,0,2,3,2022.0,16.0,2.0
store_5,item_48,26,15.69,0,4,3,2019.0,22.0,4.0
store_5,item_29,16,20.52,0,3,7,2022.0,28.0,3.0
store_1,item_31,30,89.42,0,0,9,2023.0,18.0,0.0
store_1,item_45,38,27.56,0,4,12,2021.0,31.0,4.0
store_3,item_10,33,88.31,0,0,3,2020.0,30.0,0.0
store_1,item_10,40,16.47,1,2,12,2021.0,22.0,2.0
store_1,item_49,11,30.29,0,6,5,2022.0,22.0,6.0
store_6,item_8,20,58.29,1,4,1,2021.0,8.0,4.0
store_3,item_26,45,40.82,0,3,1,2022.0,20.0,3.0
store_3,item_41,15,17.55,0,2,6,2020.0,10.0,2.0
store_3,item_7,34,67.17,1,1,5,2023.0,2.0,1.0
store_4,item_40,43,44.15,1,6,6,2023.0,11.0,6.0
store_3,item_38,41,70.86,0,3,7,2023.0,27.0,3.0
store_4,item_14,25,89.03,0,6,5,2021.0,30.0,6.0
store_2,item_26,52,32.57,0,3,5,2020.0,7.0,3.0
store_4,item_9,11,35.02,0,1,10,2022.0,25.0,1.0
store_3,item_48,34,75.73,0,0,6,2023.0,19.0,0.0
store_2,item_5,51,38.18,0,2,6,2021.0,9.0,2.0
store_2,item_10,24,21.37,0,2,9,2021.0,8.0,2.0
store_3,item_16,35,12.87,0,5,4,2021.0,10.0,5.0
store_6,item_24,51,11.4,0,3,4,2022.0,14.0,3.0
store_5,item_7,18,30.81,0,3,5,2023.0,4.0,3.0
store_4,item_48,13,30.58,0,5,10,2022.0,22.0,5.0
store_6,item_6,33,55.92,0,0,10,2019.0,28.0,0.0
store_2,item_32,62,65.24,0,2,2,2023.0,1.0,2.0
store_6,item_24,18,11.4,0,6,11,2020.0,8.0,6.0
store_4,item_25,36,95.8,0,5,1,2022.0,15.0,5.0
store_6,item_2,47,17.69,1,6,5,2020.0,24.0,6.0
store_1,item_26,40,47.67,0,2,12,2023.0,13.0,2.0
store_5,item_18,16,54.37,0,6,10,2019.0,13.0,6.0
store_2,item_11,27,68.77,0,4,9,2023.0,22.0,4.0
store_6,item_12,26,11.93,0,0,5,2020.0,18.0,0.0
store_3,item_48,21,75.73,0,5,9,2019.0,21.0,5.0
store_6,item_15,23,79.64,0,0,4,2019.0,22.0,0.0
store_4,item_18,37,22.55,0,5,1,2021.0,16.0,5.0
store_4,item_24,56,13.26,0,3,5,2021.0,6.0,3.0
store_4,item_30,13,63.75,0,6,9,2021.0,12.0,6.0
store_1,item_26,41,38.14,1,4,7,2020.0,31.0,4.0
store_3,item_46,22,21.32,0,5,10,2023.0,7.0,5.0
store_4,item_12,23,80.72,0,5,3,2020.0,28.0,5.0
store_3,item_35,18,40.06,0,4,11,2022.0,4.0,4.0
store_3,item_10,28,88.31,0,0,10,2023.0,23.0,0.0
store_3,item_9,19,48.67,0,2,12,2023.0,20.0,2.0
store_1,item_46,32,98.59,0,4,5,2022.0,20.0,4.0
store_3,item_9,15,48.67,0,4,12,2021.0,17.0,4.0
store_5,item_36,13,85.37,0,3,8,2022.0,18.0,3.0
store_4,item_17,22,69.9,0,3,5,2020.0,14.0,3.0
store_6,item_15,21,79.64,0,2,7,2023.0,19.0,2.0
store_2,item_4,68,85.11,0,2,2,2021.0,10.0,2.0
store_3,item_43,44,44.1,0,5,1,2021.0,30.0,5.0
store_5,item_8,11,73.48,0,2,9,2019.0,4.0,2.0
store_4,item_2,30,89.27,0,5,11,2022.0,19.0,5.0
store_2,item_21,67,42.28,0,3,2,2023.0,16.0,3.0
store_1,item_39,29,76.3,0,5,10,2023.0,14.0,5.0
store_3,item_47,15,24.04,0,5,8,2020.0,8.0,5.0
store_5,item_22,22,44.75,0,2,7,2023.0,12.0,2.0
store_1,item_25,41,89.21,0,4,4,2023.0,21.0,4.0
store_1,item_12,24,60.88,0,2,7,2020.0,1.0,2.0
store_1,item_39,63,76.3,0,2,4,2022.0,6.0,2.0
store_5,item_8,16,73.48,0,5,5,2020.0,23.0,5.0
store_3,item_23,17,12.91,0,2,7,2023.0,26.0,2.0
store_3,item_20,55,74.2,0,3,12,2023.0,14.0,3.0
store_6,item_8,16,72.86,0,0,6,2019.0,10.0,0.0
store_1,item_39,52,76.3,0,4,4,2022.0,15.0,4.0
store_5,item_5,29,95.6,0,5,5,2023.0,6.0,5.0
store_4,item_24,54,10.6,1,6,7,2022.0,3.0,6.0
store_4,item_31,25,44.31,0,5,9,2022.0,10.0,5.0
store_2,item_41,26,17.17,1,0,7,2019.0,8.0,0.0
store_2,item_35,40,66.77,1,4,1,2022.0,7.0,4.0
store_2,item_26,43,32.57,0,1,10,2023.0,31.0,1.0
store_4,item_25,29,95.8,0,4,7,2020.0,3.0,4.0
store_5,item_29,37,20.52,0,1,5,2022.0,3.0,1.0
store_2,item_10,32,21.37,0,1,1,2022.0,4.0,1.0
store_1,item_31,56,89.42,0,2,1,2023.0,25.0,2.0
store_2,item_16,49,95.31,0,3,6,2022.0,9.0,3.0
store_1,item_30,10,40.97,0,3,10,2019.0,17.0,3.0
store_1,item_24,31,19.06,0,0,8,2022.0,8.0,0.0
store_3,item_14,21,69.28,0,5,12,2020.0,12.0,5.0
store_4,item_44,34,20.05,0,1,6,2020.0,23.0,1.0
store_4,item_28,18,89.39,0,2,2,2020.0,12.0,2.0
store_1,item_44,23,35.62,0,4,1,2019.0,25.0,4.0
store_2,item_16,47,76.24,1,6,12,2023.0,3.0,6.0
store_4,item_13,52,39.08,0,0,3,2021.0,1.0,0.0
store_5,item_27,53,88.7,0,2,3,2022.0,16.0,2.0
store_1,item_28,17,99.99,0,2,1,2020.0,1.0,2.0
store_1,item_27,34,67.62,0,3,1,2019.0,17.0,3.0
store_3,item_39,52,66.92,0,4,5,2021.0,7.0,4.0
store_3,item_11,15,44.78,0,4,9,2021.0,24.0,4.0
store_4,item_46,24,17.5,0,1,12,2019.0,3.0,1.0
store_3,item_10,30,88.31,0,3,6,2023.0,15.0,3.0
store_3,item_22,18,53.15,0,6,4,2021.0,4.0,6.0
store_4,item_12,29,80.72,0,3,6,2022.0,16.0,3.0
store_2,item_31,45,97.7,0,3,12,2020.0,10.0,3.0
store_4,item_10,30,93.04,0,1,3,2019.0,12.0,1.0
store_3,item_38,30,70.86,0,1,10,2021.0,26.0,1.0
store_3,item_37,38,71.67,0,6,1,2022.0,16.0,6.0
store_3,item_45,58,71.19,0,1,3,2022.0,1.0,1.0
store_4,item_7,9,84.5,0,0,10,2021.0,18.0,0.0
store_1,item_1,55,21.3,0,0,2,2023.0,6.0,0.0
store_5,item_24,26,56.47,0,6,8,2020.0,16.0,6.0
store_1,item_36,11,77.01,0,4,9,2021.0,24.0,4.0
store_4,item_1,38,54.67,0,0,9,2023.0,18.0,0.0
store_4,item_21,28,56.97,0,6,10,2022.0,16.0,6.0
store_3,item_31,67,41.38,1,0,1,2019.0,28.0,0.0
store_5,item_42,25,46.77,0,6,1,2019.0,13.0,6.0
store_3,item_1,44,59.81,0,1,10,2022.0,4.0,1.0
store_2,item_11,30,68.77,0,4,3,2020.0,27.0,4.0
store_2,item_8,15,26.67,0,6,11,2020.0,8.0,6.0
store_6,item_4,45,60.36,0,0,4,2020.0,6.0,0.0
store_6,item_1,26,41.29,0,3,8,2023.0,31.0,3.0
store_6,item_20,61,86.17,0,1,3,2023.0,7.0,1.0
store_6,item_15,18,79.64,0,3,8,2022.0,11.0,3.0
store_2,item_40,30,45.75,0,6,12,2020.0,27.0,6.0
store_2,item_17,21,96.7,0,4,3,2021.0,5.0,4.0
store_2,item_10,18,21.37,0,4,10,2019.0,18.0,4.0
store_3,item_2,61,41.07,0,3,3,2023.0,9.0,3.0
store_5,item_8,16,73.48,0,0,11,2022.0,21.0,0.0
store_4,item_38,50,19.36,1,0,7,2023.0,31.0,0.0
store_5,item_15,16,26.87,0,3,12,2023.0,21.0,3.0
store_5,item_20,48,74.82,0,1,2,2022.0,8.0,1.0
store_2,item_13,52,86.9,0,5,3,2023.0,11.0,5.0
store_2,item_12,17,43.36,0,4,8,2021.0,13.0,4.0
store_2,item_28,21,70.87,0,2,3,2020.0,4.0,2.0
store_6,item_3,31,55.51,0,1,8,2021.0,17.0,1.0
store_2,item_28,16,70.87,0,5,3,2019.0,16.0,5.0
store_2,item_1,51,76.72,0,5,5,2020.0,9.0,5.0
store_4,item_28,16,89.39,0,3,11,2023.0,30.0,3.0
store_5,item_13,40,26.59,0,3,12,2023.0,14.0,3.0
store_2,item_41,21,21.46,0,4,11,2021.0,5.0,4.0
store_2,item_38,28,21.69,0,6,8,2023.0,27.0,6.0
store_5,item_36,25,68.3,1,5,1,2020.0,4.0,5.0
store_3,item_5,26,55.74,0,5,6,2021.0,26.0,5.0
store_4,item_8,10,98.37,0,6,9,2021.0,12.0,6.0
store_3,item_24,59,26.34,0,0,3,2023.0,6.0,0.0
store_5,item_11,23,53.59,0,6,1,2021.0,10.0,6.0
store_4,item_19,9,57.82,0,4,10,2020.0,30.0,4.0
store_2,item_11,37,68.77,0,0,2,2022.0,7.0,0.0
store_3,item_48,21,75.73,0,1,9,2021.0,14.0,1.0
store_1,item_19,14,40.82,0,4,5,2021.0,28.0,4.0
store_4,item_2,49,89.27,0,0,4,2020.0,13.0,0.0
store_6,item_8,17,72.86,0,2,8,2022.0,24.0,2.0
store_4,item_31,46,44.31,0,6,3,2023.0,5.0,6.0
store_3,item_41,16,17.55,0,6,3,2020.0,29.0,6.0
store_4,item_50,16,75.88,1,3,10,2019.0,3.0,3.0
store_3,item_12,22,49.53,1,3,8,2019.0,29.0,3.0
store_3,item_15,19,17.28,0,2,8,2020.0,5.0,2.0
store_4,item_8,10,98.37,0,0,8,2019.0,19.0,0.0
store_5,item_2,34,58.1,0,4,1,2021.0,29.0,4.0
store_2,item_32,41,65.24,0,5,4,2021.0,17.0,5.0
store_1,item_13,48,54.55,1,5,7,2022.0,23.0,5.0
store_2,item_39,38,89.92,0,5,7,2023.0,22.0,5.0
store_3,item_9,15,48.67,0,3,11,2022.0,24.0,3.0
store_2,item_15,20,70.93,0,6,12,2023.0,10.0,6.0
store_2,item_43,34,90.0,0,4,10,2023.0,13.0,4.0
store_5,item_38,35,53.46,0,3,12,2023.0,28.0,3.0
store_3,item_28,18,62.2,0,4,4,2021.0,30.0,4.0
store_5,item_36,27,85.37,0,2,5,2022.0,25.0,2.0
store_6,item_22,24,78.82,1,6,4,2021.0,4.0,6.0
store_4,item_28,9,89.39,0,0,8,2023.0,14.0,0.0
store_6,item_15,20,79.64,0,3,1,2022.0,13.0,3.0
store_5,item_6,68,77.76,1,0,4,2021.0,19.0,0.0
store_5,item_36,27,85.37,0,4,5,2022.0,13.0,4.0
store_2,item_30,16,67.9,0,3,10,2022.0,6.0,3.0
store_1,item_7,11,65.21,0,4,1,2021.0,22.0,4.0
store_5,item_38,43,53.46,0,1,3,2020.0,31.0,1.0
store_3,item_5,37,55.74,0,6,2,2023.0,26.0,6.0
store_3,item_44,44,22.04,0,0,2,2021.0,1.0,0.0
store_1,item_22,19,47.59,0,4,6,2021.0,25.0,4.0
store_1,item_24,32,19.06,0,6,6,2019.0,2.0,6.0
store_5,item_3,50,93.39,0,3,5,2022.0,19.0,3.0
store_2,item_39,29,89.92,0,5,9,2022.0,10.0,5.0
store_6,item_8,22,72.86,0,0,5,2021.0,17.0,0.0
store_1,item_36,22,77.01,0,2,10,2023.0,4.0,2.0
store_4,item_31,47,44.31,0,4,3,2020.0,6.0,4.0
store_3,item_40,19,39.75,0,4,2,2019.0,1.0,4.0
store_2,item_31,26,97.7,0,5,9,2019.0,21.0,5.0
store_2,item_2,24,37.22,0,5,9,2019.0,28.0,5.0
store_1,item_28,18,99.99,0,1,8,2020.0,18.0,1.0
store_3,item_35,25,40.06,0,0,3,2019.0,4.0,0.0
store_3,item_1,50,59.81,0,4,5,2019.0,24.0,4.0
store_3,item_34,15,52.52,0,6,7,2023.0,9.0,6.0
store_1,item_10,28,20.59,0,3,3,2020.0,5.0,3.0
store_1,item_29,42,63.11,1,2,12,2020.0,16.0,2.0
store_2,item_17,18,96.7,0,3,7,2023.0,13.0,3.0
store_2,item_43,47,90.0,0,2,7,2020.0,1.0,2.0
store_3,item_50,18,83.76,0,2,10,2023.0,11.0,2.0
store_1,item_11,29,65.25,0,5,2,2023.0,11.0,5.0
store_4,item_16,28,39.1,0,6,2,2020.0,23.0,6.0
store_5,item_17,14,56.41,0,5,11,2020.0,14.0,5.0
store_3,item_10,18,88.31,0,0,10,2021.0,4.0,0.0
store_5,item_10,30,94.64,0,2,6,2022.0,1.0,2.0
store_1,item_31,43,89.42,0,4,6,2023.0,16.0,4.0
store_5,item_7,23,24.65,1,4,4,2021.0,16.0,4.0
store_1,item_32,52,50.74,1,2,8,2022.0,24.0,2.0
store_3,item_2,57,41.07,0,1,6,2022.0,14.0,1.0
store_5,item_1,64,65.16,1,0,7,2023.0,24.0,0.0
store_5,item_31,29,27.5,0,4,6,2019.0,14.0,4.0
store_4,item_35,24,67.91,0,5,2,2023.0,25.0,5.0
store_3,item_41,3,17.55,0,5,9,2019.0,28.0,5.0
store_5,item_19,21,38.04,1,0,3,2021.0,8.0,0.0
store_3,item_38,28,70.86,0,4,12,2020.0,11.0,4.0
store_4,item_11,26,88.0,0,6,4,2019.0,21.0,6.0
store_1,item_24,39,19.06,0,5,5,2021.0,1.0,5.0
store_5,item_24,31,56.47,0,3,6,2019.0,27.0,3.0
store_2,item_35,12,83.47,0,4,10,2019.0,25.0,4.0
store_4,item_36,14,72.79,0,0,10,2019.0,14.0,0.0
store_1,item_20,52,15.24,0,2,6,2022.0,15.0,2.0
store_1,item_40,36,84.54,0,0,2,2023.0,13.0,0.0
store_5,item_36,15,85.37,0,0,11,2022.0,14.0,0.0
store_4,item_21,38,56.97,0,2,8,2022.0,10.0,2.0
store_1,item_36,17,77.01,0,6,1,2021.0,3.0,6.0
store_3,item_29,31,22.78,0,2,7,2020.0,15.0,2.0
store_1,item_38,63,46.89,1,3,4,2022.0,21.0,3.0
store_1,item_44,34,35.62,0,0,5,2022.0,9.0,0.0
store_4,item_29,40,71.4,1,6,6,2023.0,11.0,6.0
store_4,item_5,28,24.05,0,5,10,2020.0,24.0,5.0
store_2,item_43,60,90.0,0,4,4,2021.0,30.0,4.0
store_3,item_18,49,96.18,0,6,4,2023.0,9.0,6.0
store_4,item_15,29,96.51,0,4,2,2023.0,24.0,4.0
store_1,item_6,47,66.5,0,0,1,2022.0,17.0,0.0
store_5,item_17,17,56.41,0,2,3,2019.0,27.0,2.0
store_3,item_31,32,51.73,0,4,8,2019.0,9.0,4.0
store_1,item_18,35,71.7,0,1,1,2019.0,8.0,1.0
store_3,item_29,19,22.78,0,4,11,2022.0,11.0,4.0
store_2,item_2,57,37.22,0,0,5,2020.0,18.0,0.0
store_1,item_20,53,15.24,0,3,6,2021.0,3.0,3.0
store_5,item_33,22,97.07,0,3,5,2020.0,28.0,3.0
store_2,item_36,24,33.07,0,4,2,2019.0,15.0,4.0
store_5,item_49,7,41.64,0,5,10,2023.0,21.0,5.0
store_5,item_44,32,87.88,0,1,12,2019.0,31.0,1.0
store_5,item_23,12,56.16,0,2,3,2020.0,18.0,2.0
store_6,item_4,30,60.36,0,6,7,2022.0,24.0,6.0
store_3,item_30,18,10.86,0,0,5,2021.0,31.0,0.0
store_2,item_34,7,36.72,0,5,9,2023.0,9.0,5.0
store_6,item_8,17,72.86,0,3,2,2022.0,10.0,3.0
store_6,item_20,49,86.17,0,1,2,2020.0,25.0,1.0
store_5,item_14,27,44.47,0,1,5,2022.0,31.0,1.0
store_5,item_50,19,86.66,0,1,5,2022.0,31.0,1.0
store_4,item_1,68,54.67,0,2,1,2023.0,25.0,2.0
store_1,item_25,36,71.37,1,5,1,2019.0,5.0,5.0
store_3,item_25,37,20.84,0,3,8,2023.0,10.0,3.0
store_1,item_7,17,65.21,0,3,4,2022.0,28.0,3.0
store_5,item_27,39,88.7,0,4,4,2022.0,22.0,4.0
store_2,item_32,42,65.24,0,4,1,2023.0,20.0,4.0
store_3,item_2,62,41.07,0,1,1,2023.0,31.0,1.0
store_5,item_49,6,41.64,0,6,10,2019.0,20.0,6.0
store_2,item_34,12,36.72,0,6,10,2023.0,15.0,6.0
store_4,item_35,22,67.91,0,0,5,2023.0,22.0,0.0
store_5,item_22,11,44.75,0,3,9,2023.0,7.0,3.0
store_4,item_5,26,24.05,0,1,8,2019.0,27.0,1.0
store_1,item_39,39,76.3,0,3,12,2021.0,16.0,3.0
store_4,item_21,39,56.97,0,1,12,2020.0,15.0,1.0
store_3,item_43,57,35.28,1,0,12,2022.0,26.0,0.0
store_5,item_13,58,21.27,1,4,2,2022.0,11.0,4.0
store_2,item_24,39,35.63,0,6,12,2021.0,26.0,6.0
store_1,item_16,27,43.08,0,5,5,2020.0,30.0,5.0
store_6,item_22,12,98.53,0,2,7,2020.0,29.0,2.0
store_4,item_1,51,54.67,0,1,6,2019.0,18.0,1.0
store_4,item_4,54,60.11,0,3,3,2019.0,14.0,3.0
store_1,item_49,18,30.29,0,5,3,2023.0,25.0,5.0
store_2,item_20,57,24.01,0,4,4,2020.0,24.0,4.0
store_1,item_32,26,63.42,0,4,7,2022.0,15.0,4.0
store_2,item_28,18,70.87,0,2,11,2022.0,30.0,2.0
store_1,item_34,32,31.68,1,2,3,2023.0,22.0,2.0
store_1,item_45,63,27.56,0,2,4,2022.0,20.0,2.0
store_2,item_35,47,66.77,1,4,6,2023.0,9.0,4.0
store_6,item_11,26,22.52,0,3,2,2020.0,27.0,3.0
store_3,item_2,43,41.07,0,3,9,2023.0,14.0,3.0
store_4,item_45,52,79.63,1,6,7,2022.0,3.0,6.0
store_5,item_11,28,53.59,0,3,5,2021.0,27.0,3.0
store_5,item_1,26,81.45,0,5,8,2022.0,13.0,5.0
store_1,item_44,22,35.62,0,0,11,2022.0,7.0,0.0
store_6,item_25,43,65.03,0,3,4,2020.0,16.0,3.0
store_1,item_33,6,41.5,0,6,10,2019.0,27.0,6.0
store_6,item_9,11,63.86,0,4,12,2021.0,3.0,4.0
